epoch,train_acc1,train_acc2,train_loss1,train_loss2,test_acc1,test_acc2,test_loss1,test_loss2
1,18.086000442504883,20.3799991607666,2.2352325122070313,2.1713662780761718,19.940000534057617,22.56999969482422,2.2223424640655516,2.152598293685913
2,25.49799919128418,23.20800018310547,2.035277239379883,2.0424559173583985,28.15999984741211,25.8700008392334,1.990039510345459,1.993490117263794
3,27.341999053955078,27.8700008392334,1.9671379443359376,1.9580622424316407,30.670000076293945,30.510000228881836,1.911368823814392,1.8934430294036866
4,31.20599937438965,31.972000122070312,1.903302663269043,1.890908941345215,35.47999954223633,35.38999938964844,1.8077727396011352,1.7825470376968384
5,34.013999938964844,34.95000076293945,1.8492898699951172,1.8407810510253906,38.66999816894531,39.65999984741211,1.7161466661453246,1.6873839054107667
6,35.85599899291992,36.67599868774414,1.8245809225463867,1.8133407415771485,40.88999938964844,42.33000183105469,1.6581680400848389,1.6426040519714356
7,37.40399932861328,38.5359992980957,1.812084323425293,1.8230475497436522,41.66999816894531,43.220001220703125,1.6328319885253906,1.6163024950027465
8,38.87799835205078,39.757999420166016,1.8324738247680663,1.8143152001953124,43.83000183105469,44.599998474121094,1.62771012134552,1.59334682598114
9,39.262001037597656,40.15599822998047,1.8743638485717773,1.8834754309082031,43.75,44.56999969482422,1.6504197483062744,1.6419583053588866
10,39.86800003051758,40.4119987487793,1.8708401257324219,1.889806188659668,44.58000183105469,44.77000045776367,1.6558291904449463,1.663346438407898
11,40.6619987487793,41.87200164794922,1.9035077124023438,1.8854818432617189,44.65999984741211,45.40999984741211,1.6733885313034058,1.668388272857666
12,41.1619987487793,41.784000396728516,1.9025694229125976,1.8946956393432617,44.599998474121094,45.0,1.6776954805374145,1.6908018016815185
13,41.14799880981445,42.369998931884766,1.9128156842041015,1.8881301113891602,43.83000183105469,45.40999984741211,1.7009125091552735,1.681927303314209
14,41.566001892089844,42.18199920654297,1.8958644998168945,1.9037410284423828,44.34000015258789,44.18000030517578,1.7045368473052978,1.7175602001190187
15,42.380001068115234,42.9640007019043,1.8860712384033202,1.8742339276123048,44.790000915527344,45.22999954223633,1.6835647451400757,1.6953076015472412
16,41.87200164794922,42.768001556396484,1.857787000732422,1.8569641506958008,44.470001220703125,44.779998779296875,1.688278315925598,1.7003676219940185
17,42.41600036621094,43.47800064086914,1.8619253778076172,1.8409332412719726,44.529998779296875,45.369998931884766,1.7073581117630006,1.6886300493240356
18,42.97600173950195,44.08000183105469,1.8405984768676757,1.8391005377197265,44.970001220703125,45.599998474121094,1.6817351470947266,1.683791342163086
19,43.58000183105469,44.22200012207031,1.8823305322265624,1.8440166610717774,45.18000030517578,45.290000915527344,1.725519144630432,1.6981660278320312
20,43.6619987487793,44.47999954223633,1.8635192700195313,1.8483665756225587,44.97999954223633,46.040000915527344,1.7320214580535889,1.7070378408432008
21,43.05400085449219,43.95800018310547,1.8401968557739259,1.8510617156982423,44.150001525878906,45.349998474121094,1.7477529285430908,1.7284082237243652
22,43.95399856567383,44.81999969482422,1.836494934387207,1.8385780947875976,44.709999084472656,46.25,1.7407707010269164,1.7184536102294923
23,44.20000076293945,45.08000183105469,1.847295864868164,1.8421517086791992,44.91999816894531,45.65999984741211,1.7474707098007203,1.7348969455718994
24,44.742000579833984,45.79399871826172,1.8609641403198243,1.8191050274658203,44.880001068115234,46.630001068115234,1.7678061855316163,1.7373186601638795
25,45.0359992980957,46.215999603271484,1.8334713131713867,1.8366754638671876,44.650001525878906,46.84000015258789,1.7523437887191773,1.7303782732009887
26,45.38399887084961,46.64799880981445,1.8153696362304688,1.8241820974731446,45.220001220703125,46.650001525878906,1.7451098062515258,1.7323949291229248
27,45.555999755859375,46.672000885009766,1.8558514364624024,1.856996527709961,45.2599983215332,46.31999969482422,1.7744135551452638,1.784443811416626
28,46.01599884033203,46.91600036621094,1.825825358581543,1.784559389038086,45.310001373291016,47.20000076293945,1.7616095735549926,1.7248423625946046
29,46.47999954223633,46.68199920654297,1.7697189089965821,1.760128505859375,45.86000061035156,46.45000076293945,1.7205997385025025,1.708494709968567
30,46.582000732421875,47.23400115966797,1.7822622512817383,1.8383841952514648,46.18000030517578,46.709999084472656,1.7374140758514405,1.7887137029647828
31,47.172000885009766,47.9379997253418,1.8128820529174805,1.800731088256836,46.31999969482422,47.470001220703125,1.7780365266799927,1.7725298160552978
32,47.25600051879883,48.19200134277344,1.7587780081176758,1.7285832165527344,46.119998931884766,47.310001373291016,1.7309688484191894,1.695522872543335
33,47.8120002746582,48.40399932861328,1.7673375378417968,1.7492075772094726,46.34000015258789,47.83000183105469,1.7545942464828492,1.7340846839904784
34,48.194000244140625,48.86800003051758,1.7854245318603517,1.7999565231323242,47.31999969482422,47.810001373291016,1.7553064577102662,1.7929437271118165
35,48.45199966430664,48.95199966430664,1.7580306320190429,1.7607083004760742,46.939998626708984,47.93000030517578,1.746940930557251,1.7555523199081422
36,48.93199920654297,49.09400177001953,1.76320520111084,1.7610991830444336,47.119998931884766,47.70000076293945,1.754813389968872,1.7633802991867065
37,49.2859992980957,49.13800048828125,1.7945999383544922,1.786007400817871,47.459999084472656,47.77000045776367,1.7797508838653564,1.781749477958679
38,48.880001068115234,49.28200149536133,1.7943410140991212,1.7876070980834962,47.15999984741211,48.0099983215332,1.800482629585266,1.7922650979995727
39,49.7239990234375,49.71799850463867,1.7339042709350585,1.7510245315551758,47.7400016784668,48.0099983215332,1.751492179107666,1.7731152173995972
40,49.49800109863281,50.31800079345703,1.7732708999633788,1.791265179748535,47.720001220703125,48.689998626708984,1.7995826314926147,1.8389376850128174
41,49.81999969482422,50.172000885009766,1.7401100747680665,1.7109791775512695,47.40999984741211,48.209999084472656,1.7599181882858277,1.7720358554840088
42,49.8120002746582,50.60200119018555,1.7753683331298828,1.7598852075195313,47.220001220703125,48.459999084472656,1.7995854839324952,1.7962544981002808
43,50.104000091552734,50.529998779296875,1.7628900234985352,1.7388035928344727,47.779998779296875,48.650001525878906,1.7774494161605836,1.7914629028320312
44,50.61000061035156,50.810001373291016,1.7433197354125975,1.7242553372192382,47.81999969482422,47.77000045776367,1.7800590143203736,1.7960114833831786
45,50.89400100708008,50.95000076293945,1.74305794921875,1.7080005056762695,47.93000030517578,47.84000015258789,1.778165029525757,1.7850817304611206
46,50.98400115966797,51.604000091552734,1.7247799243164061,1.7287485482788085,47.88999938964844,48.9900016784668,1.782488356781006,1.8035079557418823
47,51.242000579833984,51.349998474121094,1.6936194177246093,1.7318225384521484,48.25,48.279998779296875,1.7708552373886108,1.823133912086487
48,51.53200149536133,51.9119987487793,1.684871678466797,1.7109103881835936,48.099998474121094,48.650001525878906,1.7676497159957887,1.8109338403701782
49,51.45199966430664,51.63199996948242,1.6980133251953125,1.7000547280883789,48.0099983215332,48.310001373291016,1.801942071533203,1.80517034034729
50,51.650001525878906,51.72200012207031,1.6960191290283204,1.7283280477905274,48.540000915527344,48.13999938964844,1.802355793952942,1.8362795829772949
51,52.124000549316406,52.0260009765625,1.694381496887207,1.7074029266357422,48.29999923706055,48.29999923706055,1.7904130876541138,1.8167944625854493
52,52.209999084472656,51.88999938964844,1.70529785736084,1.7154191400146483,48.34000015258789,47.959999084472656,1.8020333698272706,1.8564806871414186
53,52.119998931884766,51.93000030517578,1.681473475189209,1.701176402282715,48.25,47.849998474121094,1.807067094039917,1.831972166633606
54,52.50600051879883,52.5359992980957,1.684291918334961,1.7094209219360352,48.2599983215332,48.599998474121094,1.8052220975875855,1.8344297422409057
55,53.0099983215332,52.986000061035156,1.6733737533569335,1.685667384033203,48.84000015258789,48.709999084472656,1.794600980758667,1.8093994319915772
56,52.891998291015625,52.737998962402344,1.6316111135864257,1.6560924697875976,48.33000183105469,47.97999954223633,1.780443860054016,1.8088729888916015
57,53.172000885009766,52.70800018310547,1.7171512118530274,1.7634509051513672,48.810001373291016,48.29999923706055,1.871517498397827,1.9276070831298828
58,53.13199996948242,53.11800003051758,1.6733614736938476,1.6953742654418946,48.119998931884766,48.88999938964844,1.8091626747131349,1.8263173259735108
