epoch,train_acc1,train_acc2,train_loss1,train_loss2,test_acc1,test_acc2,test_loss1,test_loss2
1,9.87399959564209,10.017999649047852,2.3211278060913085,2.3150592153930662,9.989999771118164,10.010000228881836,2.319078606033325,2.3130477535247804
2,10.038000106811523,10.038000106811523,2.394756109008789,2.3810848025512694,10.0,10.0,2.3887645515441895,2.376441798019409
3,10.076000213623047,10.057999610900879,2.445028650817871,2.4505710897827147,10.050000190734863,10.0,2.430646974182129,2.441540365219116
4,12.899999618530273,12.12600040435791,2.4310719717407228,2.428733302612305,13.359999656677246,12.729999542236328,2.4141258888244628,2.4161876735687255
5,15.906000137329102,15.13599967956543,2.3370322827148438,2.3328160858154297,17.770000457763672,16.510000228881836,2.3046032600402833,2.3026237606048583
6,13.815999984741211,13.208000183105469,2.4476663467407227,2.4268734674072268,15.210000038146973,14.420000076293945,2.40170114402771,2.379591276550293
7,15.472000122070312,16.11400032043457,2.4415054364013673,2.431767699279785,16.799999237060547,17.84000015258789,2.385372353744507,2.373958864021301
8,18.29400062561035,16.775999069213867,2.243762774963379,2.258196920776367,20.600000381469727,18.959999084472656,2.173357622909546,2.185927389526367
9,16.224000930786133,17.649999618530273,2.2725907354736328,2.2710240869140623,17.559999465942383,19.260000228881836,2.181173821258545,2.1805965503692626
10,16.332000732421875,14.661999702453613,2.3984780667114256,2.411001692199707,17.6200008392334,15.399999618530273,2.2907902185440063,2.299493989753723
11,19.0,19.947999954223633,2.1888826806640624,2.1820113766479494,21.459999084472656,22.600000381469727,2.068583252334595,2.0607725208282472
12,20.09000015258789,20.898000717163086,2.2808553939819336,2.2821687670898436,23.239999771118164,24.09000015258789,2.1449019702911376,2.147871119308472
13,15.842000007629395,15.923999786376953,2.4101638122558593,2.440821692810059,17.649999618530273,17.81999969482422,2.275146460342407,2.306536489868164
14,17.290000915527344,17.007999420166016,2.2998894119262694,2.291824306945801,18.75,18.8799991607666,2.1492181478500365,2.143015874862671
15,14.644000053405762,15.569999694824219,2.2598281414794923,2.2680975311279297,15.9399995803833,17.1299991607666,2.113620842933655,2.11868412361145
16,21.007999420166016,20.323999404907227,2.201136089782715,2.1963280987548828,24.1200008392334,23.75,2.0376617471694947,2.025893550491333
17,20.275999069213867,20.579999923706055,2.224959286804199,2.2106600817871094,23.700000762939453,24.239999771118164,2.0347437255859373,2.018935008239746
18,25.719999313354492,26.70599937438965,2.129856903076172,2.089155354003906,30.790000915527344,31.649999618530273,1.9346104354858398,1.8885869705200196
19,19.393999099731445,20.18199920654297,2.462602985534668,2.3852907864379884,22.510000228881836,23.059999465942383,2.242134264755249,2.1613671113967894
20,24.124000549316406,24.756000518798828,2.1572081167602537,2.1427391815185546,28.010000228881836,28.860000610351562,1.944991693687439,1.9304130331039429
21,18.785999298095703,19.74799919128418,2.3585845248413086,2.325822742919922,20.290000915527344,21.600000381469727,2.1360980121612547,2.1018795177459717
22,23.3439998626709,23.41200065612793,2.255198728027344,2.220693591918945,27.270000457763672,27.40999984741211,2.026945639038086,1.9904913719177246
23,24.82200050354004,24.785999298095703,2.1735150091552735,2.1538310372924805,29.6200008392334,29.459999084472656,1.9330091850280762,1.9127380195617676
24,15.946000099182129,16.70400047302246,2.817239319458008,2.766511156616211,17.799999237060547,18.81999969482422,2.591124662399292,2.548569595336914
25,25.25200080871582,24.940000534057617,2.164605790710449,2.1646301806640627,29.1299991607666,29.149999618530273,1.9275402494430542,1.9238660594940185
26,24.86400032043457,26.083999633789062,2.2857040145874024,2.243564702758789,29.040000915527344,30.920000076293945,2.0220992137908937,1.9726506458282471
27,26.81800079345703,27.36199951171875,2.10209959564209,2.0854632260131836,31.020000457763672,32.040000915527344,1.841612036895752,1.8159478631973267
28,25.799999237060547,26.586000442504883,2.1685645443725585,2.1454280462646484,30.530000686645508,31.920000076293945,1.8907042959213256,1.8605367544174194
29,23.881999969482422,24.639999389648438,2.2912402188110352,2.274795079956055,28.899999618530273,29.59000015258789,2.0012333698272706,1.978242529296875
30,26.486000061035156,27.72599983215332,2.1690379061889646,2.126576171569824,30.780000686645508,32.68000030517578,1.894856370162964,1.8451913911819458
31,22.988000869750977,24.36199951171875,2.225958214111328,2.210432413330078,27.15999984741211,28.530000686645508,1.9495297054290772,1.9321390104293823
