epoch,train_acc1,train_acc2,train_loss1,train_loss2,test_acc1,test_acc2,test_loss1,test_loss2
1,9.748000144958496,10.069999694824219,2.303516477355957,2.3044858770751953,9.859999656677246,10.140000343322754,2.303375695037842,2.3041536319732665
2,10.600000381469727,10.185999870300293,2.303415039367676,2.304563701171875,10.949999809265137,10.329999923706055,2.3031586498260497,2.3041815872192384
3,10.522000312805176,10.163999557495117,2.303703050537109,2.3049135018920897,10.880000114440918,10.220000267028809,2.303329132080078,2.304413426589966
4,10.793999671936035,10.62399959564209,2.3040106518554686,2.3052066220092775,10.949999809265137,10.880000114440918,2.3035262489318846,2.304567691040039
5,10.907999992370605,10.673999786376953,2.3043079397583006,2.305472523498535,11.039999961853027,11.029999732971191,2.303736729431152,2.304685609436035
6,11.04800033569336,11.446000099182129,2.3059574279785156,2.3074922106933595,11.380000114440918,11.930000305175781,2.3052463264465333,2.306516435623169
7,11.289999961853027,11.062000274658203,2.3079906536865233,2.310028869018555,11.529999732971191,11.579999923706055,2.307153188705444,2.3088587070465088
8,10.67199993133545,10.324000358581543,2.30984793548584,2.3124280331420897,11.0,10.270000457763672,2.3088568237304687,2.3110254547119142
9,9.843999862670898,10.029999732971191,2.3121679418945313,2.315452495422363,10.010000228881836,9.960000038146973,2.3109868976593018,2.3137502922058104
10,9.895999908447266,10.022000312805176,2.3148750173950194,2.3189691610717773,9.979999542236328,9.970000267028809,2.313487599945068,2.316845676422119
11,10.312000274658203,10.041999816894531,2.3179582022094727,2.3232793490600585,10.5600004196167,10.020000457763672,2.3162849464416504,2.320565748977661
12,11.526000022888184,11.211999893188477,2.3220649514770506,2.330373984375,12.489999771118164,11.670000076293945,2.3200551864624024,2.326958127975464
13,12.498000144958496,11.4399995803833,2.326597347717285,2.3398209313964844,13.210000038146973,12.029999732971191,2.3240727783203123,2.3353026878356933
14,12.288000106811523,12.345999717712402,2.332668850708008,2.3538280389404296,12.65999984741211,13.180000305175781,2.3293131744384765,2.3474198303222655
