epoch,train_acc1,train_acc2,train_loss1,train_loss2,test_acc1,test_acc2,test_loss1,test_loss2
1,10.20199966430664,10.675999641418457,2.3913768969726563,2.390075733947754,9.640000343322754,10.130000114440918,2.3877809814453124,2.380709377670288
2,9.90999984741211,9.821999549865723,2.363779201965332,2.3740100674438476,10.670000076293945,10.039999961853027,2.364557572555542,2.3737112953186035
3,9.510000228881836,9.593999862670898,2.337484099731445,2.339968088684082,9.770000457763672,10.569999694824219,2.344789332580566,2.3401842708587646
4,11.065999984741211,11.336000442504883,2.3251173046875,2.3254182855224608,11.880000114440918,12.359999656677246,2.3289372653961182,2.327592868041992
5,10.715999603271484,10.491999626159668,2.3140398025512696,2.3144088189697265,10.550000190734863,10.25,2.313066160964966,2.3180175758361816
6,11.538000106811523,11.04800033569336,2.331603789367676,2.3269099322509765,11.630000114440918,11.520000457763672,2.331355278778076,2.3241939350128176
7,11.991999626159668,12.522000312805176,2.340906198425293,2.336574719238281,12.90999984741211,13.229999542236328,2.350274974822998,2.3440007675170897
8,12.527999877929688,13.031999588012695,2.3181917196655273,2.3184981991577147,13.880000114440918,14.520000457763672,2.3246662414550783,2.3241201766967774
9,11.465999603271484,12.300000190734863,2.348928255615234,2.35237649810791,12.15999984741211,14.489999771118164,2.3513658584594728,2.3520761360168456
10,11.456000328063965,11.456000328063965,2.360918345336914,2.3575914877319337,10.0,10.0,2.3660260498046877,2.3601706382751466
11,12.204000473022461,11.54800033569336,2.341344323120117,2.345272416381836,13.520000457763672,11.970000267028809,2.333876884841919,2.343252264404297
12,11.315999984741211,11.21399974822998,2.3274477978515624,2.3204827685546876,12.720000267028809,12.210000038146973,2.3090279567718506,2.3078881660461428
13,12.026000022888184,12.026000022888184,2.374208327026367,2.360331769104004,13.220000267028809,12.979999542236328,2.363276926422119,2.3600570293426513
14,11.692000389099121,11.751999855041504,2.3709978744506834,2.361334583740234,13.579999923706055,13.1899995803833,2.3574799278259277,2.368272708129883
15,9.95199966430664,10.166000366210938,2.3540309368896484,2.3461029010009766,10.0,10.390000343322754,2.344167427444458,2.34706741065979
16,10.868000030517578,11.722000122070312,2.3724109310913084,2.357154223022461,10.699999809265137,12.930000305175781,2.367475239944458,2.358658325576782
17,13.347999572753906,13.482000350952148,2.356362144165039,2.3450754257202147,15.180000305175781,15.789999961853027,2.3425087306976318,2.3333958404541018
18,12.482000350952148,12.90999984741211,2.3750490170288088,2.363364412536621,13.800000190734863,14.520000457763672,2.361029866027832,2.3508898612976075
