epoch,train_acc1,train_acc2,train_loss1,train_loss2,test_acc1,test_acc2,test_loss1,test_loss2
1,10.899999618530273,10.031999588012695,2.3022557720947265,2.30149152923584,11.460000038146973,10.0,2.3009778606414795,2.3011005249023437
2,13.083999633789062,10.878000259399414,2.2961038116455077,2.295198258972168,13.479999542236328,10.670000076293945,2.2935071685791018,2.2936481170654295
3,11.050000190734863,12.482000350952148,2.2768791915893556,2.27923823638916,10.970000267028809,13.199999809265137,2.2687224739074705,2.2725239837646485
4,12.932000160217285,13.501999855041504,2.25911932800293,2.257741867980957,13.210000038146973,14.449999809265137,2.2379375717163086,2.238188946914673
5,15.970000267028809,16.469999313354492,2.253803244934082,2.249298419189453,17.149999618530273,17.200000762939453,2.2176674934387206,2.2128082553863524
6,18.459999084472656,19.312000274658203,2.2367609637451173,2.234636138305664,20.31999969482422,21.40999984741211,2.1866973094940185,2.182708495903015
7,21.097999572753906,20.992000579833984,2.221392332458496,2.220657848510742,23.1200008392334,23.100000381469727,2.155574722671509,2.153768109512329
8,22.923999786376953,23.02400016784668,2.206033611755371,2.200709326171875,26.049999237060547,26.43000030517578,2.124179917907715,2.117179828262329
9,24.08799934387207,23.652000427246094,2.198037731323242,2.2018801873779297,27.559999465942383,26.959999084472656,2.096839381027222,2.0903276109695437
10,24.486000061035156,24.312000274658203,2.1930940380859374,2.193433088989258,28.469999313354492,27.979999542236328,2.067937870025635,2.059776715660095
11,24.31999969482422,23.86400032043457,2.181757756958008,2.1919427520751955,28.040000915527344,26.969999313354492,2.0396815519332887,2.0455503587722776
12,25.395999908447266,24.8700008392334,2.161820705871582,2.16794891204834,29.989999771118164,28.729999542236328,2.00644556350708,2.011168098640442
13,26.299999237060547,26.115999221801758,2.1491382611083982,2.147460898132324,31.030000686645508,30.209999084472656,1.9863557090759278,1.9846217641830444
14,27.148000717163086,26.75,2.161095193786621,2.155951719665527,31.549999237060547,30.729999542236328,1.9890084241867065,1.981030253982544
15,27.305999755859375,27.09000015258789,2.1246509585571287,2.113634293823242,31.950000762939453,31.399999618530273,1.9497939418792725,1.94062039642334
16,28.266000747680664,27.766000747680664,2.1227181927490233,2.10248033203125,32.7599983215332,32.220001220703125,1.9545909948348998,1.9261128984451295
17,28.27199935913086,28.714000701904297,2.1026127993774413,2.0837953997802736,32.79999923706055,32.810001373291016,1.917195774459839,1.8979347597122191
18,29.25,29.097999572753906,2.0789951834106444,2.058864437866211,34.41999816894531,33.400001525878906,1.8857728427886964,1.8623500263214112
19,30.086000442504883,29.76799964904785,2.066596499938965,2.0480311990356443,35.43000030517578,34.56999969482422,1.8553387754440307,1.8359499673843385
20,30.604000091552734,30.172000885009766,2.038736996154785,2.02256633392334,36.33000183105469,35.16999816894531,1.8201344036102296,1.8015026889801025
21,31.27199935913086,31.3439998626709,2.0497919784545897,2.035844803161621,36.599998474121094,36.7599983215332,1.822382799911499,1.8053340068817139
22,32.034000396728516,31.8700008392334,2.0252502142333983,2.0147013360595705,37.31999969482422,36.75,1.8021959188461303,1.7876516847610473
