epoch,train_acc,train_loss,test_acc,test_loss
1,9.989999771118164,2.336274209289551,9.989999771118164,2.3338639629364013
2,9.96399974822998,2.7283539709472655,10.0,2.724410237121582
3,10.333999633789062,2.6407651037597657,10.260000228881836,2.6235709476470945
4,13.732000350952148,2.4307494158935548,13.710000038146973,2.419161344909668
5,13.541999816894531,2.396444059448242,14.260000228881836,2.3784550189971925
6,13.01200008392334,2.548745200805664,14.029999732971191,2.5260739776611327
7,16.035999298095703,2.595368684387207,17.229999542236328,2.560702763366699
8,18.308000564575195,2.2469894064331055,19.5,2.2035977518081666
9,14.776000022888184,2.414789909057617,15.970000267028809,2.3616356925964355
10,18.030000686645508,2.403566584777832,18.280000686645508,2.347161011695862
11,18.488000869750977,2.14211827331543,20.030000686645508,2.08193057308197
12,20.54199981689453,2.256636696472168,22.510000228881836,2.1898493061065674
13,16.672000885009766,2.3172451705932615,17.93000030517578,2.249157247161865
14,18.694000244140625,2.234602215576172,19.639999389648438,2.156943440628052
15,14.081999778747559,2.448943916015625,14.920000076293945,2.3830911472320557
16,20.31999969482422,2.200407416381836,21.65999984741211,2.1235314485549925
17,21.02199935913086,2.178841203613281,22.739999771118164,2.0998639591217043
18,26.559999465942383,2.0717343786621094,29.84000015258789,1.986381191444397
19,20.893999099731445,2.2518240313720703,22.969999313354492,2.1579570404052735
20,22.889999389648438,2.146572790222168,25.350000381469727,2.056866889190674
21,18.690000534057617,2.4972836782836914,20.100000381469727,2.4065126808166504
22,24.010000228881836,2.2118241290283205,25.81999969482422,2.1232812030792236
23,25.00200080871582,2.1087310913085937,28.18000030517578,2.016950044250488
24,17.082000732421875,3.163714762573242,17.639999389648438,3.0791787441253664
25,26.423999786376953,2.085793324584961,28.920000076293945,1.9681858087539672
26,26.534000396728516,2.4386185971069336,28.709999084472656,2.312229843521118
27,26.673999786376953,2.103736474304199,29.979999542236328,1.976281346130371
28,25.559999465942383,2.228069644165039,28.360000610351562,2.0961394565582276
29,28.128000259399414,2.0969358575439454,31.43000030517578,1.9682392837524414
30,26.597999572753906,2.109532799682617,29.3799991607666,1.9746674823760986
31,20.139999389648438,2.364780927734375,21.399999618530273,2.2386300552368166
32,23.899999618530273,2.237796353759766,25.450000762939453,2.106545129776001
33,26.507999420166016,2.050761756286621,29.459999084472656,1.9131120113372804
34,29.889999389648438,2.0417334478759765,33.380001068115234,1.893918228340149
35,30.624000549316406,2.0030097772216795,34.36000061035156,1.8561889377593994
36,30.194000244140625,1.991734683227539,33.47999954223633,1.8349430000305176
37,31.336000442504883,1.976167389831543,34.970001220703125,1.8186301725387573
38,27.93600082397461,2.159343180847168,30.739999771118164,1.9864791255950929
39,23.04599952697754,2.242070285949707,25.15999984741211,2.0778807960510255
40,21.715999603271484,2.4040056188964845,23.860000610351562,2.2489582370758057
41,28.6560001373291,2.0084960287475586,31.889999389648438,1.8413645833969117
42,33.263999938964844,1.92909333984375,37.279998779296875,1.7569937547683716
43,31.538000106811523,1.989153978881836,34.91999816894531,1.8135676500320435
44,31.393999099731445,1.906332161254883,34.77000045776367,1.7237283790588378
45,30.079999923706055,2.1040382168579104,33.5099983215332,1.91359801902771
46,30.663999557495117,1.9580816744995118,34.20000076293945,1.779752963066101
47,29.34000015258789,2.1232987133789063,31.739999771118164,1.9413904586791992
48,31.59000015258789,2.0329787039184573,35.9900016784668,1.864046365737915
49,30.881999969482422,2.0797371893310546,34.349998474121094,1.896280901145935
50,28.00200080871582,2.3588481130981447,31.729999542236328,2.183054361343384
51,26.31999969482422,2.3377535498046873,29.649999618530273,2.1743980522155764
52,34.08599853515625,2.042625361022949,38.220001220703125,1.865037826538086
53,25.573999404907227,2.3948915536499022,28.639999389648438,2.219904381561279
54,33.354000091552734,2.1805310864257814,37.27000045776367,2.0008178331375124
55,31.871999740600586,2.1026683645629882,35.25,1.91617898311615
56,34.5,1.861727373046875,38.58000183105469,1.6806290283203125
57,34.763999938964844,1.8825470217895508,38.279998779296875,1.68802759475708
58,30.106000900268555,2.0733171432495117,34.209999084472656,1.8724545875549317
59,33.040000915527344,1.9530767501831054,37.11000061035156,1.7402792484283447
60,36.034000396728516,1.9122881994628906,40.59000015258789,1.7034383806228637
61,26.79400062561035,2.2235294293212893,29.25,2.0356335681915283
62,34.06800079345703,1.9715266687011719,37.9900016784668,1.7662703140258789
63,31.63599967956543,1.9759128442382812,35.40999984741211,1.778286562347412
64,34.141998291015625,2.039620712890625,38.220001220703125,1.8406909294128417
65,33.731998443603516,2.036172778015137,38.130001068115234,1.8269746772766113
66,36.84199905395508,1.8679290594482423,41.58000183105469,1.6741818082809448
67,30.34600067138672,2.119315469970703,33.470001220703125,1.9292351095199585
68,33.31399917602539,1.938799754638672,37.33000183105469,1.74361211643219
69,34.70199966430664,2.0248991873168944,39.060001373291016,1.833906803894043
70,30.538000106811523,2.1985355307006835,33.709999084472656,2.002052067184448
71,33.45600128173828,1.9468919317626954,37.439998626708984,1.7580043775558472
72,32.448001861572266,2.0653498193359376,36.540000915527344,1.8858672773361207
73,31.489999771118164,2.0260339584350584,35.439998626708984,1.8379124086380005
74,32.14400100708008,2.1894331192016603,36.279998779296875,1.9956293003082275
75,35.492000579833984,1.9035040145874023,39.9900016784668,1.7002601047515868
76,35.7760009765625,1.9084809069824218,39.93000030517578,1.7131960899353027
77,32.847999572753906,2.040122086791992,36.66999816894531,1.8508136531829833
78,32.94599914550781,2.1928178695678713,36.720001220703125,2.017044150543213
79,36.237998962402344,1.878226064453125,40.06999969482422,1.6915996297836304
80,35.97800064086914,1.9013482174682617,40.27000045776367,1.7027983461380005
81,36.20199966430664,1.9238593399047852,40.29999923706055,1.7363626188278198
82,36.3120002746582,1.867140187072754,40.290000915527344,1.6806722675323487
83,34.43000030517578,1.997429645690918,38.540000915527344,1.8059247875213622
84,32.46200180053711,2.0850629025268557,35.880001068115234,1.9150650257110595
85,29.854000091552734,2.174406276550293,33.470001220703125,1.996761108970642
86,33.03799819946289,2.1085227810668945,36.86000061035156,1.9108578620910646
87,34.641998291015625,1.9818584405517579,38.84000015258789,1.781912596321106
88,31.6560001373291,2.126539260253906,35.310001373291016,1.9365453372955321
89,36.38999938964844,1.937817162475586,40.779998779296875,1.73631378364563
90,35.02799987792969,2.095061315307617,39.15999984741211,1.903566385269165
91,38.104000091552734,1.8203797927856444,42.84000015258789,1.6245006557464599
92,36.698001861572266,1.9234947778320313,41.369998931884766,1.731593193244934
93,37.630001068115234,1.8990046585083007,42.2400016784668,1.6989123542785645
94,27.281999588012695,2.5615439739990236,29.600000381469727,2.379375128555298
95,34.849998474121094,1.981896496887207,38.36000061035156,1.7970319549560547
96,26.676000595092773,2.780450187988281,28.799999237060547,2.587996453857422
97,34.242000579833984,2.137512802734375,37.56999969482422,1.9490058738708496
98,34.290000915527344,2.0115855487060545,37.150001525878906,1.8260460481643677
99,33.73400115966797,2.16482122467041,37.380001068115234,1.9683115562438964
100,31.052000045776367,2.1578702337646485,33.70000076293945,1.959476153945923
