epoch,train_acc1,train_acc2,train_loss1,train_loss2,test_acc1,test_acc2,test_loss1,test_loss2
1,12.083999633789062,10.12600040435791,2.302216545410156,2.302464987182617,12.420000076293945,10.0,2.3014723915100097,2.30206057472229
2,13.616000175476074,11.029999732971191,2.2968580682373045,2.2971585287475587,13.0,10.5600004196167,2.295147177505493,2.2955733848571778
3,12.241999626159668,12.284000396728516,2.2808462719726563,2.2843835900878906,11.510000228881836,12.510000228881836,2.2750113513946535,2.27830495300293
4,13.336000442504883,13.394000053405762,2.295072440185547,2.2930678021240234,13.720000267028809,15.569999694824219,2.28339051361084,2.278525748825073
5,14.63599967956543,14.704000473022461,2.31221958984375,2.308223914794922,15.630000114440918,16.530000686645508,2.296217052078247,2.2890593616485595
6,16.152000427246094,16.81399917602539,2.331269803771973,2.3235662478637695,19.799999237060547,20.68000030517578,2.3086148151397703,2.2979581684112547
7,17.729999542236328,18.45800018310547,2.3553349951171874,2.3573557055664063,20.459999084472656,22.209999084472656,2.3284696811676024,2.327272148513794
8,19.808000564575195,19.70199966430664,2.3849149615478518,2.3924847537231444,24.280000686645508,23.520000457763672,2.348064101982117,2.355948095703125
9,19.988000869750977,19.841999053955078,2.415324858703613,2.434769980163574,24.110000610351562,23.709999084472656,2.3705143075942994,2.3774571311950683
10,19.941999435424805,20.47599983215332,2.419738632507324,2.4342640673828124,25.610000610351562,25.649999618530273,2.3249163885116575,2.322657813835144
11,20.947999954223633,21.215999603271484,2.471211467895508,2.498927091064453,26.209999084472656,25.719999313354492,2.3315833404541015,2.352918063735962
12,21.09600067138672,21.030000686645508,2.5172703399658203,2.5319999838256835,25.989999771118164,25.329999923706055,2.350228808021545,2.3687515522003175
13,22.270000457763672,22.601999282836914,2.517614399719238,2.5289367840576173,28.68000030517578,27.860000610351562,2.3272231464385986,2.343031791305542
14,23.1200008392334,22.694000244140625,2.564326196594238,2.593644363708496,29.559999465942383,28.770000457763672,2.3705825441360475,2.3944614093780516
15,22.224000930786133,22.035999298095703,2.5774368127441405,2.596927605895996,28.649999618530273,27.579999923706055,2.3755721965789793,2.3991576789855955
16,23.131999969482422,22.59000015258789,2.523072229309082,2.531554122314453,28.780000686645508,27.440000534057617,2.3160189832687377,2.327705983352661
17,22.847999572753906,22.604000091552734,2.5258616278076174,2.52248958404541,28.270000457763672,27.809999465942383,2.2883658336639403,2.289360822868347
18,24.329999923706055,24.04599952697754,2.473380320739746,2.472454592590332,31.280000686645508,30.65999984741211,2.2295651941299437,2.230783592605591
19,24.152000427246094,23.667999267578125,2.502468316345215,2.4990886267089842,30.729999542236328,30.100000381469727,2.239746988487244,2.236068957901001
20,24.43000030517578,24.56999969482422,2.4727215103149414,2.468443171081543,31.739999771118164,30.889999389648438,2.2143521724700927,2.2184914339065553
21,24.413999557495117,24.483999252319336,2.5232708251953126,2.5390554342651366,31.829999923706055,31.450000762939453,2.255475750541687,2.277122165298462
22,25.170000076293945,25.218000411987305,2.4761462930297853,2.4824844409179687,32.209999084472656,31.790000915527344,2.2177795974731445,2.2302782545089723
23,25.389999389648438,25.222000122070312,2.4844758639526368,2.489579133605957,33.09000015258789,32.439998626708984,2.224106813240051,2.227964154434204
24,26.20599937438965,25.989999771118164,2.43467630065918,2.4414918557739256,33.849998474121094,33.220001220703125,2.175167366027832,2.182677905845642
25,25.8799991607666,25.777999877929688,2.4739280963134767,2.4832690536499022,33.849998474121094,33.25,2.2016106479644777,2.209985557937622
26,25.895999908447266,26.077999114990234,2.4489134790039064,2.4510807891845703,34.029998779296875,33.029998779296875,2.1664293273925783,2.1707150674819946
27,26.922000885009766,26.718000411987305,2.404228788757324,2.41552049407959,35.29999923706055,34.81999969482422,2.111631997680664,2.122081923675537
28,27.058000564575195,27.11400032043457,2.4502986209106443,2.4176560110473635,35.31999969482422,35.209999084472656,2.157616466522217,2.143360799407959
29,27.63800048828125,27.610000610351562,2.4106433990478515,2.4184422122192384,35.869998931884766,36.119998931884766,2.1384863986968994,2.1421026168823243
30,27.88599967956543,27.724000930786133,2.3905549172973632,2.415837212524414,36.959999084472656,35.91999816894531,2.1134075523376463,2.143504088973999
31,27.945999145507812,27.76799964904785,2.403222492980957,2.425636071166992,36.38999938964844,36.189998626708984,2.1126509483337403,2.1334387767791747
32,27.718000411987305,27.719999313354492,2.4277333526611327,2.439510272521973,36.380001068115234,36.099998474121094,2.134001330947876,2.135790196609497
33,28.110000610351562,28.148000717163086,2.4241524484252928,2.413606363220215,36.9900016784668,36.599998474121094,2.1404765758514404,2.137622486305237
34,29.091999053955078,28.558000564575195,2.3700828912353518,2.3857441561889647,37.66999816894531,36.939998626708984,2.0888070636749267,2.1019130435943603
35,28.986000061035156,28.878000259399414,2.4157409774780274,2.41325313293457,38.02000045776367,37.4900016784668,2.1197962532043455,2.1255485986709597
36,29.110000610351562,28.61199951171875,2.3920099285888674,2.405788674926758,37.7599983215332,37.34000015258789,2.09996555557251,2.110262526702881
37,29.393999099731445,29.121999740600586,2.4034166223144533,2.3979416455078124,38.380001068115234,38.36000061035156,2.0937121616363523,2.0900995069503785
38,29.785999298095703,29.775999069213867,2.408066926574707,2.4129203170776368,38.63999938964844,38.08000183105469,2.113648638153076,2.123016909408569
39,29.86199951171875,29.45199966430664,2.386658899536133,2.410234247131348,39.58000183105469,38.630001068115234,2.0866986713409426,2.104248743057251
40,30.173999786376953,29.826000213623047,2.392872471923828,2.389035227050781,39.779998779296875,39.0099983215332,2.08218041305542,2.084697085571289
41,29.865999221801758,30.22800064086914,2.3749455200195313,2.365849828491211,39.41999816894531,39.11000061035156,2.0606064922332763,2.0661711889266967
42,30.097999572753906,29.992000579833984,2.4120220495605467,2.434265316772461,39.7400016784668,39.209999084472656,2.0904585453033446,2.1132784070968627
43,30.073999404907227,29.841999053955078,2.384439599609375,2.4280854168701174,39.79999923706055,39.08000183105469,2.0618233863830566,2.091583666229248
44,30.61199951171875,30.58799934387207,2.377791138000488,2.391653738708496,40.119998931884766,39.97999954223633,2.0640263874053955,2.073055008125305
45,31.08799934387207,30.68600082397461,2.3188368792724607,2.3311235205078127,40.900001525878906,40.65999984741211,2.0112476013183596,2.0283953832626342
46,30.860000610351562,30.666000366210938,2.415197067565918,2.4383727005004885,40.810001373291016,40.189998626708984,2.0784536228179933,2.107971117591858
47,30.74799919128418,30.673999786376953,2.403156735534668,2.417807487182617,41.16999816894531,40.81999969482422,2.06922042427063,2.0821000982284548
48,31.381999969482422,30.959999084472656,2.326862309265137,2.3475258590698243,41.40999984741211,41.11000061035156,2.027147191238403,2.0346668283462526
49,31.3439998626709,31.333999633789062,2.3815133822631838,2.3801524942016603,41.47999954223633,41.47999954223633,2.058523099899292,2.0648760736465452
50,31.02400016784668,31.357999801635742,2.379065496520996,2.3769651626586916,40.95000076293945,41.40999984741211,2.060615340805054,2.0579186328887937
51,31.61400032043457,31.576000213623047,2.3710737759399416,2.3781027029418946,41.84000015258789,42.0099983215332,2.0434534362792967,2.049757298088074
52,31.56800079345703,31.70199966430664,2.4096225653076173,2.4035489584350587,41.900001525878906,41.86000061035156,2.0741878646850584,2.065756928443909
53,31.6299991607666,31.847999572753906,2.376738475341797,2.3684442489624025,41.869998931884766,42.09000015258789,2.037719719314575,2.0347721673965453
54,31.913999557495117,32.108001708984375,2.3693495791625976,2.347805329284668,42.349998474121094,42.13999938964844,2.0004872173309325,1.994277898979187
55,32.37799835205078,32.391998291015625,2.3657655032348632,2.3322420489501954,42.86000061035156,42.630001068115234,2.0113243785858153,1.9847542757034302
56,32.52199935913086,32.45199966430664,2.346147709350586,2.3524143145751952,42.970001220703125,42.720001220703125,1.9944351543426513,1.9900429315567016
57,32.130001068115234,32.34199905395508,2.374862088623047,2.3493428369140625,43.0,42.59000015258789,1.997011572265625,1.9860461324691772
58,32.375999450683594,32.349998474121094,2.402809620666504,2.384873485107422,42.90999984741211,42.77000045776367,2.0297642726898193,2.017703911781311
59,32.672000885009766,33.10200119018555,2.3738545825195314,2.349387126159668,43.369998931884766,43.150001525878906,1.9964017766952515,1.9853395097732545
60,32.83000183105469,33.04399871826172,2.2952922302246095,2.285361657409668,43.310001373291016,43.709999084472656,1.9404223331451416,1.9343492959976196
61,33.08000183105469,33.31800079345703,2.3207199591064454,2.307537055053711,43.66999816894531,43.45000076293945,1.947731485748291,1.9376498443603516
62,32.992000579833984,33.59400177001953,2.3356149627685547,2.337597042541504,44.09000015258789,43.83000183105469,1.9534867057800294,1.9575600343704223
63,33.00600051879883,33.50199890136719,2.3347993496704103,2.313740520629883,44.29999923706055,44.52000045776367,1.9530994861602784,1.945013437461853
64,33.290000915527344,33.64799880981445,2.2888699581909178,2.2819910424804686,44.54999923706055,44.52000045776367,1.912636707687378,1.9157470952987672
65,33.50400161743164,33.36199951171875,2.3557123513793945,2.3195087112426758,44.380001068115234,44.4900016784668,1.9582442417144776,1.933771746826172
