epoch,train_acc,train_loss,test_acc,test_loss
1,13.515999794006348,0.05400738673210144,14.989999771118164,2.3003673652648926
2,17.65999984741211,0.05391997960090637,20.049999237060547,2.2861141235351563
3,18.51799964904785,0.052969934425354005,21.450000762939453,2.170625612258911
4,21.61400032043457,0.051117873878479006,25.270000457763672,2.0291494827270506
5,24.124000549316406,0.050486385555267334,28.979999542236328,1.9505420146942138
6,26.45800018310547,0.04965348443031311,31.899999618530273,1.8904685117721558
7,28.082000732421875,0.04897567644119263,33.650001525878906,1.8423966497421265
8,29.9060001373291,0.048329092559814456,36.099998474121094,1.7788131423950195
9,32.099998474121094,0.04761679250717163,38.75,1.7226165044784545
10,33.513999938964844,0.047172630767822264,40.54999923706055,1.6859600433349609
11,34.5099983215332,0.04687020443916321,41.27000045776367,1.6555255456924438
12,35.65399932861328,0.04638437401771545,42.63999938964844,1.6436210655212402
13,36.33599853515625,0.04627535765647888,43.970001220703125,1.6251976165771485
14,37.492000579833984,0.04609689212799072,44.689998626708984,1.6138552478790282
15,37.69599914550781,0.046067941722869876,44.810001373291016,1.6080403009414672
16,37.41999816894531,0.045726755723953245,44.720001220703125,1.7302463836669921
17,37.43000030517578,0.04488325326919556,44.70000076293945,1.749801859664917
18,37.07400131225586,0.044196889638900755,44.619998931884766,1.797411487388611
19,37.22999954223633,0.04333103005409241,44.459999084472656,1.8049336351394654
20,37.24599838256836,0.04266720012664795,44.7599983215332,1.836568083381653
21,37.051998138427734,0.04221625583648682,44.27000045776367,1.866139786529541
22,37.20800018310547,0.041394343547821046,44.83000183105469,1.868084222793579
23,37.012001037597656,0.04089552260398865,44.220001220703125,1.8925603204727173
24,36.875999450683594,0.040320266456604005,44.43000030517578,1.8931984413146972
25,36.965999603271484,0.039737478885650636,44.630001068115234,1.903059999847412
26,36.821998596191406,0.03921729789733887,44.20000076293945,1.934935404586792
27,36.8380012512207,0.038639045667648315,44.130001068115234,1.9425884908676148
