epoch,train_acc,train_loss,test_acc,test_loss
1,11.149999618530273,2.3018098080444336,10.989999771118164,2.301783240890503
2,15.387999534606934,2.298376735229492,18.450000762939453,2.298258783340454
3,14.949999809265137,2.267219124145508,17.440000534057617,2.265054978942871
4,18.621999740600586,2.123563646850586,21.850000381469727,2.107918211555481
5,19.90399932861328,2.078013458251953,23.920000076293945,2.059087298965454
6,21.711999893188477,2.037888416748047,25.56999969482422,2.0150193742752074
7,22.290000915527344,2.009956643066406,27.829999923706055,1.973709254837036
8,23.718000411987305,1.9814284436035157,27.989999771118164,1.9414012544631958
9,24.052000045776367,1.9594159494018555,29.559999465942383,1.9152190267562865
10,24.753999710083008,1.9351795336914062,28.950000762939453,1.899639012336731
11,25.347999572753906,1.9202547454833985,30.34000015258789,1.869378949546814
12,25.47800064086914,1.8996395098876953,31.059999465942383,1.8534015476226806
13,25.93000030517578,1.8902117852783202,32.31999969482422,1.8422166061401368
14,26.43199920654297,1.885530260925293,32.029998779296875,1.8312209064483642
15,27.257999420166016,1.8700686813354492,33.779998779296875,1.815410283088684
16,27.33799934387207,1.8667299530029298,31.389999389648438,1.8278692518234252
17,27.926000595092773,1.8670380056762694,33.220001220703125,1.8226988082885742
18,28.61199951171875,1.8614875073242187,32.86000061035156,1.8237230812072753
19,28.941999435424805,1.8702539947509766,32.88999938964844,1.837283137512207
20,28.913999557495117,1.8768197668457032,31.079999923706055,1.8681086402893066
21,29.218000411987305,1.9293615686035157,31.219999313354492,1.9321173377990724
22,29.642000198364258,1.949555094909668,30.950000762939453,1.9505247444152831
23,29.666000366210938,1.9728354876708984,31.149999618530273,1.9761787258148193
24,29.884000778198242,2.0006122100830077,32.119998931884766,2.007504315185547
25,30.166000366210938,2.0054894372558594,31.950000762939453,2.014361466217041
26,30.09600067138672,2.0153573156738283,31.15999984741211,2.0323063468933107
27,30.445999145507812,2.0233734436035156,30.209999084472656,2.0923245433807374
28,30.354000091552734,2.0629911682128905,30.5,2.149090753173828
29,30.6299991607666,2.0046131790161135,30.920000076293945,2.077310364151001
30,30.969999313354492,2.034374755859375,29.219999313354492,2.1506922554016112
31,31.11400032043457,2.060750029296875,29.110000610351562,2.1783160526275633
32,31.172000885009766,2.003836312561035,30.540000915527344,2.091884545135498
33,31.392000198364258,2.0332274136352537,29.920000076293945,2.1577350421905517
34,31.8439998626709,2.0441151455688478,31.6299991607666,2.1409579444885254
35,31.420000076293945,2.0063527624511717,30.530000686645508,2.1305099864959716
36,31.663999557495117,2.070164761657715,30.270000457763672,2.226223295211792
37,32.12200164794922,2.052135664978027,30.459999084472656,2.212329684829712
38,32.25600051879883,2.047808210449219,30.84000015258789,2.1995881076812744
39,31.944000244140625,1.9752214712524414,31.479999542236328,2.1210453897476196
40,32.439998626708984,2.0781007501220703,30.729999542236328,2.253906700515747
41,32.2400016784668,1.9661700106811524,30.6200008392334,2.117519482421875
42,32.75600051879883,2.032974277648926,30.15999984741211,2.2346068618774413
43,32.44599914550781,1.9619802743530272,29.309999465942383,2.154277098083496
44,32.875999450683594,1.9736265634155274,30.43000030517578,2.1703098691940306
45,33.29600143432617,1.9926075982666016,29.920000076293945,2.2093765697479246
46,33.47800064086914,2.029195126647949,30.93000030517578,2.2481886447906496
47,33.13800048828125,1.9878716851806641,30.229999542236328,2.202187858200073
48,33.150001525878906,1.9461667361450194,30.559999465942383,2.1524188774108888
49,33.10200119018555,1.9482968762207031,29.75,2.1758180057525633
50,33.965999603271484,2.013625369567871,29.760000228881836,2.287578747177124
51,34.0359992980957,1.9859496322631836,30.1299991607666,2.243853513717651
52,33.981998443603516,1.981161131286621,30.600000381469727,2.2312023967742918
53,34.32400131225586,1.9789571923828124,31.0,2.2406183143615723
54,34.354000091552734,1.9904993612670898,30.639999389648438,2.2836947372436525
55,34.36000061035156,1.9531268978881835,29.530000686645508,2.2474081554412844
56,34.43199920654297,1.9338836486816406,31.34000015258789,2.192264281845093
57,34.9379997253418,2.024507309265137,30.399999618530273,2.355091030502319
58,34.858001708984375,1.9888156991577148,30.579999923706055,2.3015750354766844
59,35.25,1.9465623388671875,30.940000534057617,2.269254288482666
60,35.529998779296875,1.914544560546875,32.33000183105469,2.1914723594665526
61,35.32600021362305,1.9152328088378907,30.149999618530273,2.2406720848083497
62,35.84000015258789,1.9618613143920898,30.309999465942383,2.3173726707458497
63,35.47999954223633,1.9261423110961915,29.440000534057617,2.2877819438934326
64,35.577999114990234,1.9217692785644531,29.81999969482422,2.2974143074035647
65,35.92599868774414,1.9827299996948242,30.239999771118164,2.39696194190979
66,35.763999938964844,1.9341164221191407,30.34000015258789,2.322879990005493
67,36.06999969482422,1.9515631884765625,30.75,2.343581916809082
68,36.20000076293945,1.9291230819702148,30.110000610351562,2.3406610279083253
69,36.28799819946289,1.9404020932006836,30.549999237060547,2.3269787460327147
70,36.06399917602539,1.924003982849121,30.559999465942383,2.3240220096588136
71,36.4900016784668,1.9441343173217773,30.0,2.3912351924896242
72,36.650001525878906,1.8938749340820313,30.65999984741211,2.3188215837478636
73,36.50600051879883,1.94551658203125,30.690000534057617,2.3892350994110108
74,36.492000579833984,1.928531622619629,29.209999084472656,2.3965078189849853
75,37.02199935913086,1.932408874206543,29.65999984741211,2.417106300544739
76,37.0260009765625,1.956535418395996,29.899999618530273,2.4345354915618898
77,36.94599914550781,1.903135852355957,30.110000610351562,2.3617261138916015
78,36.94200134277344,1.836327108154297,30.860000610351562,2.2470437505722045
79,37.11000061035156,1.8875839151000977,30.149999618530273,2.377916527938843
80,37.571998596191406,1.9383206243896485,31.190000534057617,2.435675347518921
81,37.40399932861328,1.8885985736083983,30.170000076293945,2.417216931152344
82,38.08599853515625,1.9582112023925782,30.8799991607666,2.5129329360961914
83,37.79399871826172,1.8995501364135743,31.860000610351562,2.4068834300994872
84,38.167999267578125,1.918831524658203,30.489999771118164,2.473672878265381
85,38.25400161743164,1.9113042114257812,29.940000534057617,2.4925478229522704
86,38.33599853515625,1.8769683700561524,30.899999618530273,2.412669121170044
87,38.36600112915039,1.880636754760742,30.280000686645508,2.429296187591553
88,38.007999420166016,1.8260043325805664,30.75,2.322271059989929
89,38.29399871826172,1.814813523864746,30.479999542236328,2.3214043228149412
90,39.05400085449219,1.9224120028686524,30.729999542236328,2.52781037979126
91,38.715999603271484,1.832613048400879,30.110000610351562,2.3957700061798097
92,39.301998138427734,1.8812482211303712,30.84000015258789,2.491750894546509
93,39.11399841308594,1.898216926574707,30.040000915527344,2.5296858283996584
94,39.145999908447266,1.8394037112426758,29.649999618530273,2.446152902603149
