epoch,train_acc1,train_acc2,train_loss1,train_loss2,test_acc1,test_acc2,test_loss1,test_loss2
1,10.331999778747559,9.904000282287598,2.303460693359375,2.305250833129883,10.0,10.100000381469727,2.303424284362793,2.304865824127197
2,10.010000228881836,9.998000144958496,2.312976650390625,2.3072400225830076,10.0,10.0,2.308997978591919,2.303776073074341
3,9.831999778747559,9.802000045776367,2.4079268753051757,2.38688501953125,10.050000190734863,10.0,2.402049161148071,2.3827096393585205
4,10.935999870300293,10.815999984741211,2.48653838684082,2.4793569848632813,13.0600004196167,12.989999771118164,2.4722164146423338,2.466509526824951
5,10.100000381469727,10.38599967956543,2.5691627450561523,2.5694926922607424,10.789999961853027,11.130000114440918,2.5419685363769533,2.5443828720092774
6,10.010000228881836,10.010000228881836,2.7830411557006838,2.7894596118164063,10.0,10.0,2.7429233627319336,2.751606143951416
7,11.723999977111816,11.788000106811523,3.041239515991211,3.0482940231323243,15.34000015258789,15.100000381469727,2.9875236072540283,2.9985343742370607
8,11.67199993133545,11.788000106811523,3.0766608737182617,3.076253742980957,15.050000190734863,15.180000305175781,3.0238894062042236,3.031208009719849
9,10.92199993133545,10.71399974822998,3.2656691259765624,3.268772227783203,12.199999809265137,11.640000343322754,3.21471110496521,3.221909128189087
10,9.899999618530273,9.89799976348877,3.30865823059082,3.348685764160156,10.020000457763672,10.0,3.232451092529297,3.278457078933716
11,12.574000358581543,12.25,3.397009172363281,3.394854288330078,16.59000015258789,15.760000228881836,3.3154869323730467,3.3177753986358645
12,12.378000259399414,12.281999588012695,3.6017470623779295,3.6090115887451173,16.709999084472656,16.270000457763672,3.4861517921447756,3.498043356323242
13,12.01200008392334,12.001999855041504,3.6161052966308596,3.567346032104492,15.770000457763672,15.75,3.507559143829346,3.4645283706665038
14,12.255999565124512,12.369999885559082,3.6197043463134766,3.6164668035888674,16.3799991607666,16.93000030517578,3.4947591571807863,3.49821912689209
15,12.472000122070312,12.633999824523926,3.303062796020508,3.2894022845458983,17.149999618530273,17.649999618530273,3.1936625072479248,3.1830635105133056
16,11.336000442504883,11.470000267028809,3.286774758911133,3.291174965209961,14.180000305175781,14.819999694824219,3.1598464153289796,3.1655255859375
17,13.0,12.776000022888184,3.370574161987305,3.370600236816406,18.809999465942383,18.510000228881836,3.171058374404907,3.1760836883544923
18,12.157999992370605,12.338000297546387,3.208549917602539,3.2284075662231446,17.170000076293945,17.459999084472656,2.972616305541992,2.9955036518096922
19,12.748000144958496,12.734000205993652,3.629030606689453,3.621473330078125,17.56999969482422,17.489999771118164,3.3395950687408447,3.346127631378174
20,12.600000381469727,12.67199993133545,3.5257320843505857,3.4929634136962893,17.3700008392334,17.790000915527344,3.244444402694702,3.220711393737793
21,13.715999603271484,13.576000213623047,3.1201294802856445,3.0987611123657226,21.850000381469727,21.40999984741211,2.857325748062134,2.8393661083221438
22,12.795999526977539,13.0,3.227652541503906,3.2207071829223635,19.06999969482422,19.389999389648438,2.9825072360992433,2.9689759651184082
23,12.684000015258789,12.692000389099121,3.330085418395996,3.312297342224121,18.40999984741211,18.559999465942383,3.038719002532959,3.019425168609619
24,11.437999725341797,11.47599983215332,4.191772819824219,4.224214399414063,14.710000038146973,14.890000343322754,3.88734231300354,3.90864642868042
25,12.923999786376953,12.862000465393066,3.240258383178711,3.247193026123047,18.670000076293945,18.520000457763672,2.94085352973938,2.944000094604492
26,14.522000312805176,14.710000038146973,2.9947959371948243,2.999175547180176,23.260000228881836,23.790000915527344,2.6500611751556398,2.666881671524048
27,14.545999526977539,14.661999702453613,3.1849761544799806,3.1841764404296873,23.579999923706055,24.219999313354492,2.778499133682251,2.7974141368865966
28,13.289999961853027,13.128000259399414,3.318187476196289,3.343487817993164,20.110000610351562,19.729999542236328,2.92266051902771,2.962377269363403
